Year,Disaster Type,Decade
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Extreme temperature,2010
2013,Drought,2010
2013,Epidemic,2010
2013,Earthquake,2010
2013,Epidemic,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Storm,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Landslide,2010
2013,Landslide,2010
2013,Drought,2010
2013,Flood,2010
2013,Flood,2010
2013,Epidemic,2010
2013,Epidemic,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Storm,2010
2013,Flood,2010
2013,Storm,2010
2013,Extreme temperature,2010
2013,Storm,2010
2013,Flood,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Earthquake,2010
2013,Epidemic,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Storm,2010
2013,Earthquake,2010
2013,Flood,2010
2013,Earthquake,2010
2013,Earthquake,2010
2013,Volcanic activity,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Landslide,2010
2013,Landslide,2010
2013,Storm,2010
2013,Storm,2010
2013,Earthquake,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Storm,2010
2013,Extreme temperature,2010
2013,Flood,2010
2013,Earthquake,2010
2013,Earthquake,2010
2013,Earthquake,2010
2013,Flood,2010
2013,Storm,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Earthquake,2010
2013,Storm,2010
2013,Storm,2010
2013,Extreme temperature,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Epidemic,2010
2014,Storm,2010
2014,Earthquake,2010
2014,Wildfire,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Extreme temperature,2010
2014,Storm,2010
2014,Storm,2010
2014,Drought,2010
2014,Flood,2010
2014,Landslide,2010
2014,Extreme temperature,2010
2014,Wildfire,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Extreme temperature,2010
2014,Landslide,2010
2014,Flood,2010
2014,Flood,2010
2014,Drought,2010
2014,Extreme temperature,2010
2014,Wildfire,2010
2014,Storm,2010
2014,Storm,2010
2014,Earthquake,2010
2014,Earthquake,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Epidemic,2010
2014,Epidemic,2010
2014,Earthquake,2010
2014,Flood,2010
2014,Volcanic activity,2010
2014,Volcanic activity,2010
2014,Flood,2010
2014,Flood,2010
2014,Landslide,2010
2014,Storm,2010
2014,Earthquake,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Epidemic,2010
2011,Storm,2010
2011,Storm,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Storm,2010
2011,Storm,2010
2011,Storm,2010
2011,Drought,2010
2011,Drought,2010
2011,Drought,2010
2011,Drought,2010
2011,Drought,2010
2011,Drought,2010
2011,Drought,2010
2011,Drought,2010
2011,Storm,2010
2011,Flood,2010
2011,Flood,2010
2011,Epidemic,2010
2011,Earthquake,2010
2011,Flood,2010
2011,Flood,2010
2011,Drought,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Storm,2010
2011,Landslide,2010
2011,Landslide,2010
2011,Extreme temperature,2010
2011,Extreme temperature,2010
2011,Storm,2010
2011,Earthquake,2010
2011,Flood,2010
2011,Earthquake,2010
2011,Volcanic activity,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Storm,2010
2011,Epidemic,2010
2011,Epidemic,2010
2011,Extreme temperature,2010
2011,Storm,2010
2011,Storm,2010
2011,Flood,2010
2011,Flood,2010
2011,Epidemic,2010
2011,Drought,2010
2011,Earthquake,2010
2011,Drought,2010
2011,Flood,2010
2011,Flood,2010
2011,Storm,2010
2011,Storm,2010
2011,Storm,2010
2011,Storm,2010
2011,Flood,2010
2011,Storm,2010
2011,Storm,2010
2011,Wildfire,2010
2011,Drought,2010
2011,Flood,2010
2011,Flood,2010
2011,Flood,2010
2011,Storm,2010
2011,Flood,2010
2011,Flood,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Flood,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Flood,2010
2012,Earthquake,2010
2012,Flood,2010
2012,Earthquake,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Drought,2010
2012,Drought,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Drought,2010
2012,Drought,2010
2012,Drought,2010
2012,Drought,2010
2012,Storm,2010
2012,Drought,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Drought,2010
2012,Earthquake,2010
2012,Storm,2010
2012,Storm,2010
2012,Extreme temperature,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Epidemic,2010
2012,Epidemic,2010
2012,Flood,2010
2012,Epidemic,2010
2012,Flood,2010
2012,Extreme temperature,2010
2012,Flood,2010
2012,Landslide,2010
2012,Extreme temperature,2010
2012,Storm,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Landslide,2010
2012,Landslide,2010
2012,Earthquake,2010
2012,Landslide,2010
2012,Extreme temperature,2010
2012,Epidemic,2010
2012,Earthquake,2010
2012,Earthquake,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Landslide,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Epidemic,2010
2012,Storm,2010
2012,Landslide,2010
2012,Storm,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Storm,2010
2012,Extreme temperature,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Wildfire,2010
2012,Drought,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Epidemic,2010
2012,Flood,2010
2012,Epidemic,2010
2012,Flood,2010
2012,Flood,2010
2012,Extreme temperature,2010
2012,Flood,2010
2012,Flood,2010
2012,Flood,2010
2012,Epidemic,2010
2012,Flood,2010
2012,Drought,2010
2012,Earthquake,2010
2012,Extreme temperature,2010
2012,Flood,2010
2012,Flood,2010
2012,Storm,2010
2012,Flood,2010
2012,Flood,2010
2012,Landslide,2010
2012,Epidemic,2010
2012,Epidemic,2010
2012,Epidemic,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Drought,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Storm,2010
2012,Flood,2010
2012,Storm,2010
2012,Extreme temperature,2010
2012,Wildfire,2010
2012,Wildfire,2010
2012,Flood,2010
2012,Flood,2010
2012,Storm,2010
2012,Flood,2010
2012,Flood,2010
2012,Epidemic,2010
2012,Epidemic,2010
2012,Epidemic,2010
2012,Epidemic,2010
2012,Epidemic,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Extreme temperature,2010
2012,Flood,2010
2012,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Flood,2010
2013,Extreme temperature,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Storm,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Earthquake,2010
2013,Flood,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Drought,2010
2013,Storm,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Epidemic,2010
2013,Storm,2010
2013,Drought,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Landslide,2010
2013,Flood,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Epidemic,2010
2013,Storm,2010
2013,Storm,2010
2013,Flood,2010
2013,Earthquake,2010
2013,Storm,2010
2013,Drought,2010
2013,Earthquake,2010
2013,Earthquake,2010
2013,Earthquake,2010
2013,Flood,2010
2013,Flood,2010
2013,Drought,2010
2013,Earthquake,2010
2013,Volcanic activity,2010
2013,Flood,2010
2013,Earthquake,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Extreme temperature,2010
2013,Storm,2010
2013,Wildfire,2010
2013,Flood,2010
2013,Drought,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Epidemic,2010
2013,Wildfire,2010
2013,Volcanic activity,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Storm,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Extreme temperature,2010
2013,Landslide,2010
2013,Earthquake,2010
2013,Earthquake,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Flood,2010
2013,Epidemic,2010
2013,Epidemic,2010
2013,Epidemic,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Extreme temperature,2010
2013,Storm,2010
2013,Storm,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Wildfire,2010
2013,Wildfire,2010
2013,Wildfire,2010
2013,Wildfire,2010
2013,Wildfire,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Storm,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Flood,2010
2013,Epidemic,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Extreme temperature,2010
2014,Storm,2010
2014,Drought,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Earthquake,2010
2014,Epidemic,2010
2014,Epidemic,2010
2014,Earthquake,2010
2014,Landslide,2010
2014,Extreme temperature,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Extreme temperature,2010
2014,Epidemic,2010
2014,Epidemic,2010
2014,Extreme temperature,2010
2014,Earthquake,2010
2014,Extreme temperature,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Landslide,2010
2014,Extreme temperature,2010
2014,Drought,2010
2014,Landslide,2010
2014,Extreme temperature,2010
2014,Epidemic,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Drought,2010
2015,Storm,2010
2015,Landslide,2010
2015,Storm,2010
2015,Storm,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Landslide,2010
2015,Storm,2010
2015,Storm,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Flood,2010
2015,Landslide,2010
2015,Landslide,2010
2015,Flood,2010
2015,Flood,2010
2015,Epidemic,2010
2015,Flood,2010
2015,Flood,2010
2015,Volcanic activity,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Wildfire,2010
2015,Wildfire,2010
2015,Wildfire,2010
2015,Landslide,2010
2015,Flood,2010
2015,Extreme temperature,2010
2015,Storm,2010
2015,Storm,2010
2015,Earthquake,2010
2015,Landslide,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2016,Storm,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Landslide,2010
2016,Wildfire,2010
2016,Epidemic,2010
2016,Flood,2010
2016,Flood,2010
2016,Epidemic,2010
2016,Flood,2010
2016,Epidemic,2010
2016,Flood,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Storm,2010
1993,Landslide,1990
2005,Landslide,2000
2011,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Extreme temperature,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Earthquake,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Earthquake,2010
2014,Earthquake,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Drought,2010
2014,Drought,2010
2014,Drought,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Earthquake,2010
2014,Earthquake,2010
2014,Earthquake,2010
2014,Earthquake,2010
2014,Earthquake,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Landslide,2010
2014,Storm,2010
2014,Storm,2010
2014,Drought,2010
2014,Drought,2010
2014,Flood,2010
2014,Landslide,2010
2014,Flood,2010
2014,Epidemic,2010
2014,Epidemic,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Volcanic activity,2010
2014,Drought,2010
2014,Storm,2010
2014,Storm,2010
2014,Flood,2010
2014,Earthquake,2010
2014,Storm,2010
2014,Flood,2010
2014,Epidemic,2010
2014,Earthquake,2010
2014,Earthquake,2010
2014,Extreme temperature,2010
2014,Drought,2010
2014,Flood,2010
2014,Flood,2010
2014,Epidemic,2010
2014,Flood,2010
2014,Flood,2010
2014,Landslide,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Landslide,2010
2014,Storm,2010
2014,Extreme temperature,2010
2014,Earthquake,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Earthquake,2010
2014,Landslide,2010
2014,Storm,2010
2014,Storm,2010
2014,Extreme temperature,2010
2014,Volcanic activity,2010
2014,Epidemic,2010
2014,Drought,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Landslide,2010
2014,Landslide,2010
2014,Drought,2010
2014,Landslide,2010
2014,Storm,2010
2014,Flood,2010
2014,Earthquake,2010
2014,Extreme temperature,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Epidemic,2010
2014,Epidemic,2010
2014,Flood,2010
2014,Drought,2010
2014,Epidemic,2010
2014,Epidemic,2010
2014,Flood,2010
2014,Epidemic,2010
2014,Drought,2010
2014,Flood,2010
2014,Landslide,2010
2014,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Flood,2010
2015,Storm,2010
2015,Landslide,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Drought,2010
2015,Extreme temperature,2010
2015,Storm,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Earthquake,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Earthquake,2010
2015,Flood,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Drought,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Landslide,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Drought,2010
2015,Drought,2010
2015,Drought,2010
2015,Drought,2010
2015,Drought,2010
2015,Storm,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Flood,2010
2015,Flood,2010
2015,Landslide,2010
2015,Flood,2010
2015,Drought,2010
2015,Wildfire,2010
2015,Volcanic activity,2010
2015,Volcanic activity,2010
2015,Wildfire,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Landslide,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Drought,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Epidemic,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Volcanic activity,2010
2015,Drought,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Flood,2010
2015,Flood,2010
2015,Volcanic activity,2010
2015,Volcanic activity,2010
2015,Extreme temperature,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Drought,2010
2015,Flood,2010
2015,Storm,2010
2015,Extreme temperature,2010
2015,Storm,2010
2015,Flood,2010
2015,Epidemic,2010
2015,Flood,2010
2015,Landslide,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Landslide,2010
2015,Epidemic,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Epidemic,2010
2015,Earthquake,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Landslide,2010
2015,Landslide,2010
2015,Landslide,2010
2015,Wildfire,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Flood,2010
2015,Flood,2010
2015,Landslide,2010
2015,Extreme temperature,2010
2015,Drought,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Epidemic,2010
2015,Storm,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Extreme temperature,2010
2015,Extreme temperature,2010
2015,Extreme temperature,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Earthquake,2010
2015,Epidemic,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Storm,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Storm,2010
2015,Flood,2010
2015,Drought,2010
2015,Flood,2010
2015,Flood,2010
2015,Storm,2010
2015,Flood,2010
2015,Landslide,2010
2015,Landslide,2010
2015,Flood,2010
2015,Flood,2010
2015,Epidemic,2010
2015,Flood,2010
2015,Epidemic,2010
2015,Flood,2010
2015,Landslide,2010
2015,Flood,2010
2015,Flood,2010
2015,Earthquake,2010
2015,Earthquake,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Extreme temperature,2010
2015,Flood,2010
2015,Flood,2010
2015,Flood,2010
2015,Drought,2010
2016,Earthquake,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Storm,2010
2016,Storm,2010
2016,Flood,2010
2016,Flood,2010
2016,Drought,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Extreme temperature,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Wildfire,2010
2016,Flood,2010
2016,Storm,2010
2016,Storm,2010
2016,Flood,2010
2016,Storm,2010
2016,Storm,2010
2016,Landslide,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Landslide,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Drought,2010
2016,Drought,2010
2016,Drought,2010
2016,Drought,2010
2016,Drought,2010
2016,Drought,2010
2016,Drought,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Epidemic,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Storm,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Flood,2010
2016,Landslide,2010
2016,Landslide,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Extreme temperature,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Flood,2010
2016,Storm,2010
2016,Flood,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Flood,2010
2016,Drought,2010
2016,Epidemic,2010
2016,Flood,2010
2016,Flood,2010
2016,Landslide,2010
2016,Storm,2010
2016,Storm,2010
2016,Storm,2010
2016,Epidemic,2010
2016,Flood,2010
2016,Earthquake,2010
2016,Earthquake,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Landslide,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Storm,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Flood,2010
2016,Landslide,2010
2016,Landslide,2010
2016,Extreme temperature,2010
2016,Wildfire,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Wildfire,2010
2016,Earthquake,2010
2016,Earthquake,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Storm,2010
2016,Earthquake,2010
2016,Earthquake,2010
2016,Earthquake,2010
2016,Storm,2010
2016,Extreme temperature,2010
2016,Flood,2010
2016,Earthquake,2010
2016,Extreme temperature,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Storm,2010
2016,Earthquake,2010
2016,Landslide,2010
2016,Epidemic,2010
2016,Flood,2010
2016,Flood,2010
2016,Extreme temperature,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Epidemic,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Wildfire,2010
2016,Flood,2010
2016,Flood,2010
2016,Flood,2010
2016,Storm,2010
2016,Earthquake,2010
2016,Flood,2010
2016,Flood,2010
2017,Wildfire,2010
1980,Landslide,1980
1992,Epidemic,1990
2003,Storm,2000
2013,Drought,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Drought,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Earthquake,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Storm,2010
2014,Drought,2010
2014,Earthquake,2010
2014,Flood,2010
2014,Flood,2010
2014,Extreme temperature,2010
2014,Flood,2010
2014,Volcanic activity,2010
2014,Volcanic activity,2010
2014,Flood,2010
2014,Storm,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Epidemic,2010
2014,Drought,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Flood,2010
2014,Drought,2010
2014,Flood,2010
2014,Earthquake,2010
2014,Storm,2010
2014,Flood,2010
2014,Storm,2010
2014,Wildfire,2010
2014,Storm,2010
2014,Storm,2010
2014,Earthquake,2010
2014,Epidemic,2010
